state,district,stage,sex,date,students
Pahang,Jerantut,secondary,both,2020-01-01,6053
Pahang,Jerantut,secondary,both,2021-01-01,6064
Pahang,Jerantut,secondary,both,2022-01-01,6218
Pahang,Jerantut,secondary,female,2017-01-01,3773
Pahang,Jerantut,secondary,female,2018-01-01,3112
Pahang,Jerantut,secondary,female,2019-01-01,3088
Pahang,Jerantut,secondary,female,2020-01-01,3056
Pahang,Jerantut,secondary,female,2021-01-01,3008
Pahang,Jerantut,secondary,female,2022-01-01,3053
Pahang,Jerantut,secondary,male,2017-01-01,3593
Pahang,Jerantut,secondary,male,2018-01-01,3099
Pahang,Jerantut,secondary,male,2019-01-01,2992
Pahang,Jerantut,secondary,male,2020-01-01,2997
Pahang,Jerantut,secondary,male,2021-01-01,3056
Pahang,Jerantut,secondary,male,2022-01-01,3165
Pahang,Jerantut,post_secondary,both,2018-01-01,465
Pahang,Jerantut,post_secondary,both,2019-01-01,484
Pahang,Jerantut,post_secondary,both,2020-01-01,225
Pahang,Jerantut,post_secondary,both,2021-01-01,180
Pahang,Jerantut,post_secondary,both,2022-01-01,194
Pahang,Jerantut,post_secondary,female,2018-01-01,298
Pahang,Jerantut,post_secondary,female,2019-01-01,323
Pahang,Jerantut,post_secondary,female,2020-01-01,159
Pahang,Jerantut,post_secondary,female,2021-01-01,129
Pahang,Jerantut,post_secondary,female,2022-01-01,125
Pahang,Jerantut,post_secondary,male,2018-01-01,167
Pahang,Jerantut,post_secondary,male,2019-01-01,161
Pahang,Jerantut,post_secondary,male,2020-01-01,66
Pahang,Jerantut,post_secondary,male,2021-01-01,51
Pahang,Jerantut,post_secondary,male,2022-01-01,69
Pahang,Kuala Lipis,primary,both,2018-01-01,8862
Pahang,Kuala Lipis,primary,both,2019-01-01,8775
Pahang,Kuala Lipis,primary,both,2020-01-01,8704
Pahang,Kuala Lipis,primary,both,2021-01-01,8828
Pahang,Kuala Lipis,primary,both,2022-01-01,8792
Pahang,Kuala Lipis,primary,female,2018-01-01,4278
Pahang,Kuala Lipis,primary,female,2019-01-01,4302
Pahang,Kuala Lipis,primary,female,2020-01-01,4257
Pahang,Kuala Lipis,primary,female,2021-01-01,4339
Pahang,Kuala Lipis,primary,female,2022-01-01,4305
Pahang,Kuala Lipis,primary,male,2018-01-01,4584
Pahang,Kuala Lipis,primary,male,2019-01-01,4473
Pahang,Kuala Lipis,primary,male,2020-01-01,4447
Pahang,Kuala Lipis,primary,male,2021-01-01,4489
Pahang,Kuala Lipis,primary,male,2022-01-01,4487
Pahang,Kuala Lipis,secondary,both,2018-01-01,5596
Pahang,Kuala Lipis,secondary,both,2019-01-01,5330
Pahang,Kuala Lipis,secondary,both,2020-01-01,5249
Pahang,Kuala Lipis,secondary,both,2021-01-01,5565
Pahang,Kuala Lipis,secondary,both,2022-01-01,5654
Pahang,Kuala Lipis,secondary,female,2018-01-01,2733
Pahang,Kuala Lipis,secondary,female,2019-01-01,2646
Pahang,Kuala Lipis,secondary,female,2020-01-01,2584
Pahang,Kuala Lipis,secondary,female,2021-01-01,2696
Pahang,Kuala Lipis,secondary,female,2022-01-01,2741
Pahang,Kuala Lipis,secondary,male,2018-01-01,2863
Pahang,Kuala Lipis,secondary,male,2019-01-01,2684
Pahang,Kuala Lipis,secondary,male,2020-01-01,2665
Pahang,Kuala Lipis,secondary,male,2021-01-01,2869
Pahang,Kuala Lipis,secondary,male,2022-01-01,2913
Pahang,Kuala Lipis,post_secondary,both,2018-01-01,544
Pahang,Kuala Lipis,post_secondary,both,2019-01-01,546
Pahang,Kuala Lipis,post_secondary,both,2020-01-01,301
Pahang,Kuala Lipis,post_secondary,both,2021-01-01,274
Pahang,Kuala Lipis,post_secondary,both,2022-01-01,268
Pahang,Kuala Lipis,post_secondary,female,2018-01-01,250
Pahang,Kuala Lipis,post_secondary,female,2019-01-01,241
Pahang,Kuala Lipis,post_secondary,female,2020-01-01,108
Pahang,Kuala Lipis,post_secondary,female,2021-01-01,145
Pahang,Kuala Lipis,post_secondary,female,2022-01-01,101
Pahang,Kuala Lipis,post_secondary,male,2018-01-01,294
Pahang,Kuala Lipis,post_secondary,male,2019-01-01,305
Pahang,Kuala Lipis,post_secondary,male,2020-01-01,193
Pahang,Kuala Lipis,post_secondary,male,2021-01-01,129
Pahang,Kuala Lipis,post_secondary,male,2022-01-01,167
Pahang,Kuantan,primary,both,2017-01-01,46906
Pahang,Kuantan,primary,both,2018-01-01,48125
Pahang,Kuantan,primary,both,2019-01-01,48992
Pahang,Kuantan,primary,both,2020-01-01,49950
Pahang,Kuantan,primary,both,2021-01-01,51452
Pahang,Kuantan,primary,both,2022-01-01,52212
Pahang,Kuantan,primary,female,2017-01-01,22822
Pahang,Kuantan,primary,female,2018-01-01,23322
Pahang,Kuantan,primary,female,2019-01-01,23876
Pahang,Kuantan,primary,female,2020-01-01,24257
Pahang,Kuantan,primary,female,2021-01-01,25048
Pahang,Kuantan,primary,female,2022-01-01,25496
Pahang,Kuantan,primary,male,2017-01-01,24084
Pahang,Kuantan,primary,male,2018-01-01,24803
Pahang,Kuantan,primary,male,2019-01-01,25116
Pahang,Kuantan,primary,male,2020-01-01,25693
Pahang,Kuantan,primary,male,2021-01-01,26404
Pahang,Kuantan,primary,male,2022-01-01,26716
Pahang,Kuantan,secondary,both,2017-01-01,33503
Pahang,Kuantan,secondary,both,2018-01-01,31692
Pahang,Kuantan,secondary,both,2019-01-01,31578
Pahang,Kuantan,secondary,both,2020-01-01,32016
Pahang,Kuantan,secondary,both,2021-01-01,32911
Pahang,Kuantan,secondary,both,2022-01-01,33800
Pahang,Kuantan,secondary,female,2017-01-01,16789
Pahang,Kuantan,secondary,female,2018-01-01,15641
Pahang,Kuantan,secondary,female,2019-01-01,15619
Pahang,Kuantan,secondary,female,2020-01-01,15855
Pahang,Kuantan,secondary,female,2021-01-01,16198
Pahang,Kuantan,secondary,female,2022-01-01,16560
Pahang,Kuantan,secondary,male,2017-01-01,16714
Pahang,Kuantan,secondary,male,2018-01-01,16051
Pahang,Kuantan,secondary,male,2019-01-01,15959
Pahang,Kuantan,secondary,male,2020-01-01,16161
Pahang,Kuantan,secondary,male,2021-01-01,16713
Pahang,Kuantan,secondary,male,2022-01-01,17240
Pahang,Kuantan,post_secondary,both,2018-01-01,1545
Pahang,Kuantan,post_secondary,both,2019-01-01,1386
Pahang,Kuantan,post_secondary,both,2020-01-01,771
Pahang,Kuantan,post_secondary,both,2021-01-01,808
Pahang,Kuantan,post_secondary,both,2022-01-01,833
Pahang,Kuantan,post_secondary,female,2018-01-01,891
Pahang,Kuantan,post_secondary,female,2019-01-01,808
Pahang,Kuantan,post_secondary,female,2020-01-01,400
Pahang,Kuantan,post_secondary,female,2021-01-01,430
Pahang,Kuantan,post_secondary,female,2022-01-01,429
Pahang,Kuantan,post_secondary,male,2018-01-01,654
Pahang,Kuantan,post_secondary,male,2019-01-01,578
Pahang,Kuantan,post_secondary,male,2020-01-01,371
Pahang,Kuantan,post_secondary,male,2021-01-01,378
Pahang,Kuantan,post_secondary,male,2022-01-01,404
Pahang,Lipis,primary,both,2017-01-01,8995
Pahang,Lipis,primary,female,2017-01-01,4382
Pahang,Lipis,primary,male,2017-01-01,4613
Pahang,Lipis,secondary,both,2017-01-01,6411
Pahang,Lipis,secondary,female,2017-01-01,3060
Pahang,Lipis,secondary,male,2017-01-01,3351
Pahang,Maran,primary,both,2017-01-01,10836
Pahang,Maran,primary,both,2018-01-01,10852
Pahang,Maran,primary,both,2019-01-01,10946
Pahang,Maran,primary,both,2020-01-01,10831
Pahang,Maran,primary,both,2021-01-01,10912
Pahang,Maran,primary,both,2022-01-01,10816
Pahang,Maran,primary,female,2017-01-01,5210
Pahang,Maran,primary,female,2018-01-01,5254
Pahang,Maran,primary,female,2019-01-01,5304
Pahang,Maran,primary,female,2020-01-01,5282
Pahang,Maran,primary,female,2021-01-01,5355
Pahang,Maran,primary,female,2022-01-01,5317
Pahang,Maran,primary,male,2017-01-01,5626
Pahang,Maran,primary,male,2018-01-01,5598
Pahang,Maran,primary,male,2019-01-01,5642
Pahang,Maran,primary,male,2020-01-01,5549
Pahang,Maran,primary,male,2021-01-01,5557
Pahang,Maran,primary,male,2022-01-01,5499
Pahang,Maran,secondary,both,2017-01-01,8114
Pahang,Maran,secondary,both,2018-01-01,6961
Pahang,Maran,secondary,both,2019-01-01,6862
Pahang,Maran,secondary,both,2020-01-01,6940
Pahang,Maran,secondary,both,2021-01-01,7161
Pahang,Maran,secondary,both,2022-01-01,7380
Pahang,Maran,secondary,female,2017-01-01,4103
Pahang,Maran,secondary,female,2018-01-01,3484
Pahang,Maran,secondary,female,2019-01-01,3416
Pahang,Maran,secondary,female,2020-01-01,3431
Pahang,Maran,secondary,female,2021-01-01,3529
Pahang,Maran,secondary,female,2022-01-01,3559
Pahang,Maran,secondary,male,2017-01-01,4011
Pahang,Maran,secondary,male,2018-01-01,3477
Pahang,Maran,secondary,male,2019-01-01,3446
Pahang,Maran,secondary,male,2020-01-01,3509
Pahang,Maran,secondary,male,2021-01-01,3632
Pahang,Maran,secondary,male,2022-01-01,3821
Pahang,Maran,post_secondary,both,2018-01-01,862
Pahang,Maran,post_secondary,both,2019-01-01,698
Pahang,Maran,post_secondary,both,2020-01-01,345
Pahang,Maran,post_secondary,both,2021-01-01,382
Pahang,Maran,post_secondary,both,2022-01-01,435
Pahang,Maran,post_secondary,female,2018-01-01,526
Pahang,Maran,post_secondary,female,2019-01-01,441
Pahang,Maran,post_secondary,female,2020-01-01,223
Pahang,Maran,post_secondary,female,2021-01-01,230
Pahang,Maran,post_secondary,female,2022-01-01,269
Pahang,Maran,post_secondary,male,2018-01-01,336
Pahang,Maran,post_secondary,male,2019-01-01,257
Pahang,Maran,post_secondary,male,2020-01-01,122
Pahang,Maran,post_secondary,male,2021-01-01,152
Pahang,Maran,post_secondary,male,2022-01-01,166
Pahang,Pekan,primary,both,2017-01-01,12759
Pahang,Pekan,primary,both,2018-01-01,12545
Pahang,Pekan,primary,both,2019-01-01,12339
Pahang,Pekan,primary,both,2020-01-01,12412
Pahang,Pekan,primary,both,2021-01-01,12671
Pahang,Pekan,primary,both,2022-01-01,12768
Pahang,Pekan,primary,female,2017-01-01,6291
Pahang,Pekan,primary,female,2018-01-01,6151
Pahang,Pekan,primary,female,2019-01-01,6100
Pahang,Pekan,primary,female,2020-01-01,6113
Pahang,Pekan,primary,female,2021-01-01,6231
Pahang,Pekan,primary,female,2022-01-01,6301
Pahang,Pekan,primary,male,2017-01-01,6468
Pahang,Pekan,primary,male,2018-01-01,6394
Pahang,Pekan,primary,male,2019-01-01,6239
Pahang,Pekan,primary,male,2020-01-01,6299
Pahang,Pekan,primary,male,2021-01-01,6440
Pahang,Pekan,primary,male,2022-01-01,6467
Pahang,Pekan,secondary,both,2017-01-01,8979
Pahang,Pekan,secondary,both,2018-01-01,8309
Pahang,Pekan,secondary,both,2019-01-01,8119
Pahang,Pekan,secondary,both,2020-01-01,7959
Pahang,Pekan,secondary,both,2021-01-01,8045
Pahang,Pekan,secondary,both,2022-01-01,8331
Pahang,Pekan,secondary,female,2017-01-01,4551
Pahang,Pekan,secondary,female,2018-01-01,4165
Pahang,Pekan,secondary,female,2019-01-01,4082
Pahang,Pekan,secondary,female,2020-01-01,4035
Pahang,Pekan,secondary,female,2021-01-01,4122
Pahang,Pekan,secondary,female,2022-01-01,4254
Pahang,Pekan,secondary,male,2017-01-01,4428
Pahang,Pekan,secondary,male,2018-01-01,4144
Pahang,Pekan,secondary,male,2019-01-01,4037
Pahang,Pekan,secondary,male,2020-01-01,3924
Pahang,Pekan,secondary,male,2021-01-01,3923
Pahang,Pekan,secondary,male,2022-01-01,4077
Pahang,Pekan,post_secondary,both,2018-01-01,447
Pahang,Pekan,post_secondary,both,2019-01-01,474
Pahang,Pekan,post_secondary,both,2020-01-01,205
Pahang,Pekan,post_secondary,both,2021-01-01,213
Pahang,Pekan,post_secondary,both,2022-01-01,156
Pahang,Pekan,post_secondary,female,2018-01-01,303
Pahang,Pekan,post_secondary,female,2019-01-01,328
Pahang,Pekan,post_secondary,female,2020-01-01,147
Pahang,Pekan,post_secondary,female,2021-01-01,147
Pahang,Pekan,post_secondary,female,2022-01-01,94
Pahang,Pekan,post_secondary,male,2018-01-01,144
Pahang,Pekan,post_secondary,male,2019-01-01,146
Pahang,Pekan,post_secondary,male,2020-01-01,58
Pahang,Pekan,post_secondary,male,2021-01-01,66
Pahang,Pekan,post_secondary,male,2022-01-01,62
Pahang,Raub,primary,both,2017-01-01,7005
Pahang,Raub,primary,both,2018-01-01,6925
Pahang,Raub,primary,both,2019-01-01,6919
Pahang,Raub,primary,both,2020-01-01,6914
Pahang,Raub,primary,both,2021-01-01,7045
Pahang,Raub,primary,both,2022-01-01,7014
Pahang,Raub,primary,female,2017-01-01,3425
Pahang,Raub,primary,female,2018-01-01,3414
Pahang,Raub,primary,female,2019-01-01,3407
Pahang,Raub,primary,female,2020-01-01,3431
Pahang,Raub,primary,female,2021-01-01,3492
Pahang,Raub,primary,female,2022-01-01,3469
Pahang,Raub,primary,male,2017-01-01,3580
Pahang,Raub,primary,male,2018-01-01,3511
Pahang,Raub,primary,male,2019-01-01,3512
Pahang,Raub,primary,male,2020-01-01,3483
Pahang,Raub,primary,male,2021-01-01,3553
Pahang,Raub,primary,male,2022-01-01,3545
Pahang,Raub,secondary,both,2017-01-01,6001
Pahang,Raub,secondary,both,2018-01-01,5275
Pahang,Raub,secondary,both,2019-01-01,5174
Pahang,Raub,secondary,both,2020-01-01,5133
Pahang,Raub,secondary,both,2021-01-01,5147
Pahang,Raub,secondary,both,2022-01-01,5256
Pahang,Raub,secondary,female,2017-01-01,3123
Pahang,Raub,secondary,female,2018-01-01,2595
Pahang,Raub,secondary,female,2019-01-01,2535
Pahang,Raub,secondary,female,2020-01-01,2497
Pahang,Raub,secondary,female,2021-01-01,2522
Pahang,Raub,secondary,female,2022-01-01,2616
Pahang,Raub,secondary,male,2017-01-01,2878
Pahang,Raub,secondary,male,2018-01-01,2680
Pahang,Raub,secondary,male,2019-01-01,2639
Pahang,Raub,secondary,male,2020-01-01,2636
Pahang,Raub,secondary,male,2021-01-01,2625
Pahang,Raub,secondary,male,2022-01-01,2640
Pahang,Raub,post_secondary,both,2018-01-01,379
Pahang,Raub,post_secondary,both,2019-01-01,374
Pahang,Raub,post_secondary,both,2020-01-01,180
Pahang,Raub,post_secondary,both,2021-01-01,190
Pahang,Raub,post_secondary,both,2022-01-01,140
Pahang,Raub,post_secondary,female,2018-01-01,270
Pahang,Raub,post_secondary,female,2019-01-01,256
Pahang,Raub,post_secondary,female,2020-01-01,121
Pahang,Raub,post_secondary,female,2021-01-01,126
Pahang,Raub,post_secondary,female,2022-01-01,96
Pahang,Raub,post_secondary,male,2018-01-01,109
Pahang,Raub,post_secondary,male,2019-01-01,118
Pahang,Raub,post_secondary,male,2020-01-01,59
Pahang,Raub,post_secondary,male,2021-01-01,64
Pahang,Raub,post_secondary,male,2022-01-01,44
Pahang,Rompin,primary,both,2017-01-01,11825
Pahang,Rompin,primary,both,2018-01-01,11892
Pahang,Rompin,primary,both,2019-01-01,11909
Pahang,Rompin,primary,both,2020-01-01,11957
Pahang,Rompin,primary,both,2021-01-01,12314
Pahang,Rompin,primary,both,2022-01-01,12317
Pahang,Rompin,primary,female,2017-01-01,5832
Pahang,Rompin,primary,female,2018-01-01,5776
Pahang,Rompin,primary,female,2019-01-01,5826
Pahang,Rompin,primary,female,2020-01-01,5840
Pahang,Rompin,primary,female,2021-01-01,5987
Pahang,Rompin,primary,female,2022-01-01,5909
Pahang,Rompin,primary,male,2017-01-01,5993
Pahang,Rompin,primary,male,2018-01-01,6116
Pahang,Rompin,primary,male,2019-01-01,6083
Pahang,Rompin,primary,male,2020-01-01,6117
Pahang,Rompin,primary,male,2021-01-01,6327
Pahang,Rompin,primary,male,2022-01-01,6408
Pahang,Rompin,secondary,both,2017-01-01,9023
Pahang,Rompin,secondary,both,2018-01-01,7747
Pahang,Rompin,secondary,both,2019-01-01,7535
Pahang,Rompin,secondary,both,2020-01-01,7725
Pahang,Rompin,secondary,both,2021-01-01,8054
Pahang,Rompin,secondary,both,2022-01-01,8401
Pahang,Rompin,secondary,female,2017-01-01,4500
Pahang,Rompin,secondary,female,2018-01-01,3878
Pahang,Rompin,secondary,female,2019-01-01,3784
Pahang,Rompin,secondary,female,2020-01-01,3829
Pahang,Rompin,secondary,female,2021-01-01,3945
Pahang,Rompin,secondary,female,2022-01-01,4140
Pahang,Rompin,secondary,male,2017-01-01,4523
Pahang,Rompin,secondary,male,2018-01-01,3869
Pahang,Rompin,secondary,male,2019-01-01,3751
Pahang,Rompin,secondary,male,2020-01-01,3896
Pahang,Rompin,secondary,male,2021-01-01,4109
Pahang,Rompin,secondary,male,2022-01-01,4261
Pahang,Rompin,post_secondary,both,2018-01-01,847
Pahang,Rompin,post_secondary,both,2019-01-01,750
Pahang,Rompin,post_secondary,both,2020-01-01,433
Pahang,Rompin,post_secondary,both,2021-01-01,376
Pahang,Rompin,post_secondary,both,2022-01-01,489
Pahang,Rompin,post_secondary,female,2018-01-01,442
Pahang,Rompin,post_secondary,female,2019-01-01,394
Pahang,Rompin,post_secondary,female,2020-01-01,205
Pahang,Rompin,post_secondary,female,2021-01-01,183
Pahang,Rompin,post_secondary,female,2022-01-01,236
Pahang,Rompin,post_secondary,male,2018-01-01,405
Pahang,Rompin,post_secondary,male,2019-01-01,356
Pahang,Rompin,post_secondary,male,2020-01-01,228
Pahang,Rompin,post_secondary,male,2021-01-01,193
Pahang,Rompin,post_secondary,male,2022-01-01,253
Pahang,Temerloh,primary,both,2017-01-01,16639
Pahang,Temerloh,primary,both,2018-01-01,16351
Pahang,Temerloh,primary,both,2019-01-01,16431
Pahang,Temerloh,primary,both,2020-01-01,16525
Pahang,Temerloh,primary,both,2021-01-01,16683
Pahang,Temerloh,primary,both,2022-01-01,16852
Pahang,Temerloh,primary,female,2017-01-01,8117
Pahang,Temerloh,primary,female,2018-01-01,7981
Pahang,Temerloh,primary,female,2019-01-01,8020
Pahang,Temerloh,primary,female,2020-01-01,8013
Pahang,Temerloh,primary,female,2021-01-01,8141
Pahang,Temerloh,primary,female,2022-01-01,8282
Pahang,Temerloh,primary,male,2017-01-01,8522
Pahang,Temerloh,primary,male,2018-01-01,8370
Pahang,Temerloh,primary,male,2019-01-01,8411
Pahang,Temerloh,primary,male,2020-01-01,8512
Pahang,Temerloh,primary,male,2021-01-01,8542
Pahang,Temerloh,primary,male,2022-01-01,8570
Pahang,Temerloh,secondary,both,2017-01-01,13162
Pahang,Temerloh,secondary,both,2018-01-01,11761
Pahang,Temerloh,secondary,both,2019-01-01,11476
Pahang,Temerloh,secondary,both,2020-01-01,11484
Pahang,Temerloh,secondary,both,2021-01-01,11722
Pahang,Temerloh,secondary,both,2022-01-01,11880
Pahang,Temerloh,secondary,female,2017-01-01,6520
Pahang,Temerloh,secondary,female,2018-01-01,5771
Pahang,Temerloh,secondary,female,2019-01-01,5640
Pahang,Temerloh,secondary,female,2020-01-01,5655
Pahang,Temerloh,secondary,female,2021-01-01,5735
Pahang,Temerloh,secondary,female,2022-01-01,5798
Pahang,Temerloh,secondary,male,2017-01-01,6642
Pahang,Temerloh,secondary,male,2018-01-01,5990
Pahang,Temerloh,secondary,male,2019-01-01,5836
Pahang,Temerloh,secondary,male,2020-01-01,5829
Pahang,Temerloh,secondary,male,2021-01-01,5987
Pahang,Temerloh,secondary,male,2022-01-01,6082
Pahang,Temerloh,post_secondary,both,2018-01-01,961
Pahang,Temerloh,post_secondary,both,2019-01-01,995
Pahang,Temerloh,post_secondary,both,2020-01-01,629
Pahang,Temerloh,post_secondary,both,2021-01-01,521
Pahang,Temerloh,post_secondary,both,2022-01-01,583
Pahang,Temerloh,post_secondary,female,2018-01-01,552
Pahang,Temerloh,post_secondary,female,2019-01-01,541
Pahang,Temerloh,post_secondary,female,2020-01-01,342
Pahang,Temerloh,post_secondary,female,2021-01-01,318
Pahang,Temerloh,post_secondary,female,2022-01-01,331
Pahang,Temerloh,post_secondary,male,2018-01-01,409
Pahang,Temerloh,post_secondary,male,2019-01-01,454
Pahang,Temerloh,post_secondary,male,2020-01-01,287
Pahang,Temerloh,post_secondary,male,2021-01-01,203
Pahang,Temerloh,post_secondary,male,2022-01-01,252
Perak,All Districts,primary,both,2017-01-01,201117
Perak,All Districts,primary,both,2018-01-01,200629
Perak,All Districts,primary,both,2019-01-01,201788
Perak,All Districts,primary,both,2020-01-01,200614
Perak,All Districts,primary,both,2021-01-01,201034
Perak,All Districts,primary,both,2022-01-01,200543
Perak,All Districts,primary,female,2017-01-01,98210
Perak,All Districts,primary,female,2018-01-01,97647
Perak,All Districts,primary,female,2019-01-01,98190
Perak,All Districts,primary,female,2020-01-01,97444
Perak,All Districts,primary,female,2021-01-01,97663
Perak,All Districts,primary,female,2022-01-01,97401
Perak,All Districts,primary,male,2017-01-01,102907
Perak,All Districts,primary,male,2018-01-01,102982
Perak,All Districts,primary,male,2019-01-01,103598
Perak,All Districts,primary,male,2020-01-01,103170
Perak,All Districts,primary,male,2021-01-01,103371
Perak,All Districts,primary,male,2022-01-01,103142
Perak,All Districts,secondary,both,2017-01-01,183856
Perak,All Districts,secondary,both,2018-01-01,162961
Perak,All Districts,secondary,both,2019-01-01,158394
Perak,All Districts,secondary,both,2020-01-01,156914
Perak,All Districts,secondary,both,2021-01-01,158742
